movieId,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year
63,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274
64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0274
65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274
66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0274
67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.01107
69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
70,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0274
71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
72,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.01107
74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0274
75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0274
76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.01107
77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
78,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.01107
79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0274
80,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
81,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
82,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
84,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
86,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0274
87,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274
88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274
89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.01107
90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
92,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0274
93,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.01107
94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0274
95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0274
96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
97,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.04953
99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0274
101,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0274
102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0274
104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274
105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
106,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
107,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0274
108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0274
109,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.01107
110,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.01107
111,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.742
112,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0274
114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
117,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0274
119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
120,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0274
121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1265
122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1265
123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.04953
124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274
126,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.04953
127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.04953
129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0274
130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.01107
133,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274
136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
139,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0274
141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274
142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2803
143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
145,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.01107
146,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
149,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.04953
150,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.01107
151,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.01107
152,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.01107
153,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.088
155,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.01107
156,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.01107
158,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
159,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.01107
160,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.01107
161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.01107
162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.04953
163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.01107
164,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,-0.01107
165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.01107
166,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
168,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
169,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
170,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.01107
171,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.01107
173,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.01107
174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
177,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.01107
178,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.088
179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.01107
181,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
183,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.04953
184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
185,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.01107
186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.01107
187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
188,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.01107
189,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.01107
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.01107
191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
194,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
195,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.01107
197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
198,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,-0.01107
199,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-1.204
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.01107
201,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.01107
202,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
205,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
208,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.01107
209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.01107
211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
212,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01107
213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.04953
215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.01107
218,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.01107
222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04953
224,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.01107
225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.04953
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.01107
227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.04953
228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.04953
230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.01107
231,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04953
232,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.04953
233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04953
235,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
236,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.01107
237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.01107
238,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
239,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.01107
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.01107
241,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
242,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.04953
243,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.01107
244,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
245,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.04953
247,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04953
249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.04953
250,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.04953
253,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.04953
254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.04953
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.01107
258,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.01107
259,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.01107
260,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7036
261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
262,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
265,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.1265
266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,-0.04953
267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
268,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
269,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.088
270,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.04953
271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
272,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
273,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.04953
274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04953
276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.04953
277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01107
279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.01107
281,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.04953
282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
283,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.01107
284,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.088
285,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.088
286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.01107
287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.04953
288,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.04953
289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.04953
290,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04953
